Peak Power,Aver Power,Temp,CE_Row,CE_Col,CE_Cell,UER_Row,UER_Col,UER_Cell,UEO_Row,UEO_Col,UEO_Cell,All_Row,All_Col,All_Cell,SID_0,SID_1,NumType,CE_Row_cell_number,UER_Row_cell_number,UEO_Row_cell_number,All_Row_cell_number,label_row_p1h_l0
1,1,1,1,1,24,0,0,0,0,0,0,1,1,24,1,0,1,1,0,0,1,0
1,1,1,1,1,25,0,0,0,0,0,0,1,1,25,1,0,1,1,0,0,1,0
1,1,1,1,1,26,0,0,0,0,0,0,1,1,26,1,0,1,1,0,0,1,0
1,1,1,1,1,26,0,0,0,0,0,0,1,1,26,1,0,1,1,0,0,1,0
1,1,1,1,1,23,0,0,0,0,0,0,1,1,23,1,0,1,1,0,0,1,0
1,1,1,1,1,24,0,0,0,0,0,0,1,1,24,1,0,1,1,0,0,1,0
1,1,1,1,1,25,0,0,0,0,0,0,1,1,25,1,0,1,1,0,0,1,0
1,1,1,1,1,23,0,0,0,0,0,0,1,1,23,1,0,1,1,0,0,1,0
1,1,1,1,1,22,0,0,0,0,0,0,1,1,22,1,0,1,1,0,0,1,0
1,1,1,1,1,20,0,0,0,0,0,0,1,1,20,1,0,1,1,0,0,1,0
1,1,1,1,1,18,0,0,0,0,0,0,1,1,18,1,0,1,1,0,0,1,0
1,1,1,1,1,19,0,0,0,0,0,0,1,1,19,1,0,1,1,0,0,1,0
1,1,1,1,1,19,0,0,0,0,0,0,1,1,19,1,0,1,1,0,0,1,0
1,1,1,1,1,19,0,0,0,0,0,0,1,1,19,1,0,1,1,0,0,1,0
1,1,1,1,1,18,0,0,0,0,0,0,1,1,18,1,0,1,1,0,0,1,0
1,1,1,1,1,16,0,0,0,0,0,0,1,1,16,1,0,1,1,0,0,1,0
1,1,1,1,1,14,0,0,0,0,0,0,1,1,14,1,0,1,1,0,0,1,0
1,1,1,1,1,14,0,0,0,0,0,0,1,1,14,1,0,1,1,0,0,1,0
1,1,1,1,1,15,0,0,0,0,0,0,1,1,15,1,0,1,1,0,0,1,0
1,1,1,1,1,16,0,0,0,0,0,0,1,1,16,1,0,1,1,0,0,1,0
1,1,1,1,1,18,0,0,0,0,0,0,1,1,18,1,0,1,1,0,0,1,0
1,1,1,1,1,17,0,0,0,0,0,0,1,1,17,1,0,1,1,0,0,1,0
1,1,1,1,1,14,0,0,0,0,0,0,1,1,14,1,0,1,1,0,0,1,0
1,1,1,1,1,16,0,0,0,0,0,0,1,1,16,1,0,1,1,0,0,1,0
1,1,1,1,1,17,0,0,0,0,0,0,1,1,17,1,0,1,1,0,0,1,0
1,1,1,1,1,17,0,0,0,0,0,0,1,1,17,1,0,1,1,0,0,1,0
1,1,1,1,1,19,0,0,0,0,0,0,1,1,19,1,0,1,1,0,0,1,0
1,1,1,1,1,19,0,0,0,0,0,0,1,1,19,1,0,1,1,0,0,1,0
1,1,1,1,1,19,0,0,0,0,0,0,1,1,19,1,0,1,1,0,0,1,0
1,1,1,1,1,20,0,0,0,0,0,0,1,1,20,1,0,1,1,0,0,1,0
1,1,1,1,1,20,0,0,0,0,0,0,1,1,20,1,0,1,1,0,0,1,0
1,1,1,1,1,21,0,0,0,0,0,0,1,1,21,1,0,1,1,0,0,1,0
1,1,1,1,1,22,0,0,0,0,0,0,1,1,22,1,0,1,1,0,0,1,0
1,1,1,1,1,23,0,0,0,0,0,0,1,1,23,1,0,1,1,0,0,1,0
1,1,1,1,1,24,0,0,0,0,0,0,1,1,24,1,0,1,1,0,0,1,0
1,1,1,1,1,25,0,0,0,0,0,0,1,1,25,1,0,1,1,0,0,1,0
1,1,1,1,1,25,0,0,0,0,0,0,1,1,25,1,0,1,1,0,0,1,0
1,1,1,1,1,26,0,0,0,0,0,0,1,1,26,1,0,1,1,0,0,1,0
1,1,1,1,1,26,0,0,0,0,0,0,1,1,26,1,0,1,1,0,0,1,0
1,1,1,1,1,27,0,0,0,0,0,0,1,1,27,1,0,1,1,0,0,1,0
1,1,1,1,1,26,0,0,0,0,0,0,1,1,26,1,0,1,1,0,0,1,0
1,1,1,1,1,23,0,0,0,0,0,0,1,1,23,1,0,1,1,0,0,1,0
1,1,1,1,1,23,0,0,0,0,0,0,1,1,23,1,0,1,1,0,0,1,0
1,1,1,1,1,24,0,0,0,0,0,0,1,1,24,1,0,1,1,0,0,1,0
1,1,1,1,1,22,0,0,0,0,0,0,1,1,22,1,0,1,1,0,0,1,0
1,1,1,1,1,23,0,0,0,0,0,0,1,1,23,1,0,1,1,0,0,1,0
1,1,1,1,1,24,0,0,0,0,0,0,1,1,24,1,0,1,1,0,0,1,0
1,1,1,1,1,21,0,0,0,0,0,0,1,1,21,1,0,1,1,0,0,1,0
1,1,1,1,1,19,0,0,0,0,0,0,1,1,19,1,0,1,1,0,0,1,0
1,1,1,1,1,20,0,0,0,0,0,0,1,1,20,1,0,1,1,0,0,1,0
1,1,1,1,1,20,0,0,0,0,0,0,1,1,20,1,0,1,1,0,0,1,0
1,1,1,1,1,17,0,0,0,0,0,0,1,1,17,1,0,1,1,0,0,1,0
1,1,1,1,1,14,0,0,0,0,0,0,1,1,14,1,0,1,1,0,0,1,0
1,1,1,1,1,13,0,0,0,0,0,0,1,1,13,1,0,1,1,0,0,1,0
1,1,1,1,1,14,0,0,0,0,0,0,1,1,14,1,0,1,1,0,0,1,0
1,1,1,1,1,15,0,0,0,0,0,0,1,1,15,1,0,1,1,0,0,1,0
1,1,1,1,1,16,0,0,0,0,0,0,1,1,16,1,0,1,1,0,0,1,0
1,1,1,1,1,13,0,0,0,0,0,0,1,1,13,1,0,1,1,0,0,1,0
1,1,1,1,1,14,0,0,0,0,0,0,1,1,14,1,0,1,1,0,0,1,0
1,1,1,1,1,13,0,0,0,0,0,0,1,1,13,1,0,1,1,0,0,1,0
1,1,1,1,1,14,0,0,0,0,0,0,1,1,14,1,0,1,1,0,0,1,0
1,1,1,1,1,15,0,0,0,0,0,0,1,1,15,1,0,1,1,0,0,1,0
1,1,1,1,1,15,0,0,0,0,0,0,1,1,15,1,0,1,1,0,0,1,0
1,1,1,1,1,16,0,0,0,0,0,0,1,1,16,1,0,1,1,0,0,1,0
1,1,1,1,1,16,0,0,0,0,0,0,1,1,16,1,0,1,1,0,0,1,0
1,1,1,1,1,17,0,0,0,0,0,0,1,1,17,1,0,1,1,0,0,1,0
1,1,1,1,1,17,0,0,0,0,0,0,1,1,17,1,0,1,1,0,0,1,0
1,1,1,1,1,17,0,0,0,0,0,0,1,1,17,1,0,1,1,0,0,1,0
1,1,1,1,1,18,0,0,0,0,0,0,1,1,18,1,0,1,1,0,0,1,0
1,1,1,1,1,18,0,0,0,0,0,0,1,1,18,1,0,1,1,0,0,1,0
1,1,1,1,1,19,0,0,0,0,0,0,1,1,19,1,0,1,1,0,0,1,0
1,1,1,1,1,20,0,0,0,0,0,0,1,1,20,1,0,1,1,0,0,1,0
1,1,1,1,1,20,0,0,0,0,0,0,1,1,20,1,0,1,1,0,0,1,0
1,1,1,1,1,21,0,0,0,0,0,0,1,1,21,1,0,1,1,0,0,1,0
1,1,1,1,1,22,0,0,0,0,0,0,1,1,22,1,0,1,1,0,0,1,0
1,1,1,1,1,24,0,0,0,0,0,0,1,1,24,1,0,1,1,0,0,1,0
1,1,1,1,1,24,0,0,0,0,0,0,1,1,24,1,0,1,1,0,0,1,0
1,1,1,1,1,23,0,0,0,0,0,0,1,1,23,1,0,1,1,0,0,1,0
1,1,1,1,1,24,0,0,0,0,0,0,1,1,24,1,0,1,1,0,0,1,0
1,1,1,1,1,25,0,0,0,0,0,0,1,1,25,1,0,1,1,0,0,1,0
1,1,1,1,1,26,0,0,0,0,0,0,1,1,26,1,0,1,1,0,0,1,0
1,1,1,1,1,26,0,0,0,0,0,0,1,1,26,1,0,1,1,0,0,1,0
1,1,1,1,1,27,0,0,0,0,0,0,1,1,27,1,0,1,1,0,0,1,0
1,1,1,1,1,28,0,0,0,0,0,0,1,1,28,1,0,1,1,0,0,1,0
1,1,1,1,1,26,0,0,0,0,0,0,1,1,26,1,0,1,1,0,0,1,0
1,1,1,1,1,26,0,0,0,0,0,0,1,1,26,1,0,1,1,0,0,1,0
1,1,1,1,1,26,0,0,0,0,0,0,1,1,26,1,0,1,1,0,0,1,0
1,1,1,1,1,26,0,0,0,0,0,0,1,1,26,1,0,1,1,0,0,1,0
1,1,1,1,1,25,0,0,0,0,0,0,1,1,25,1,0,1,1,0,0,1,0
1,1,1,1,1,26,0,0,0,0,0,0,1,1,26,1,0,1,1,0,0,1,0
1,1,1,1,1,26,0,0,0,0,0,0,1,1,26,1,0,1,1,0,0,1,0
1,1,1,1,1,24,0,0,0,0,0,0,1,1,24,1,0,1,1,0,0,1,0
1,1,1,1,1,25,0,0,0,0,0,0,1,1,25,1,0,1,1,0,0,1,0
1,1,1,1,1,26,0,0,0,0,0,0,1,1,26,1,0,1,1,0,0,1,0
1,1,1,1,1,25,0,0,0,0,0,0,1,1,25,1,0,1,1,0,0,1,0
1,1,1,1,1,26,0,0,0,0,0,0,1,1,26,1,0,1,1,0,0,1,0
1,1,1,2,1,26,0,0,0,0,0,0,2,1,26,1,0,1,1,0,0,1,0
1,1,1,2,1,27,0,0,0,0,0,0,2,1,27,1,0,1,1,0,0,1,0
1,1,1,2,1,27,0,0,0,0,0,0,2,1,27,1,0,1,1,0,0,1,0
1,1,1,2,1,24,0,0,0,0,0,0,2,1,24,1,0,1,1,0,0,1,0
0.936512979,0.917173181,0.979074293,1,1,1,0,0,0,0,0,0,1,1,1,1,0,1,1,0,0,1,0
0.935833397,0.915647242,0.968569839,1,1,2,0,0,0,0,0,0,1,1,2,1,0,1,1,0,0,1,0
0.935153857,0.914292311,0.977306631,1,1,3,0,0,0,0,0,0,1,1,3,1,0,1,1,0,0,1,0
0.926704507,0.907241399,0.970276594,1,1,4,0,0,0,0,0,0,1,1,4,1,0,1,1,0,0,1,0
0.925547827,0.904619801,0.959745693,1,1,5,0,0,0,0,0,0,1,1,5,1,0,1,1,0,0,1,0
0.933223822,0.910625265,0.959745693,1,1,7,0,0,0,0,0,0,1,1,7,1,0,1,1,0,0,1,0
0.933223822,0.910625265,0.959745693,1,1,8,0,0,0,0,0,0,1,1,8,1,0,1,1,0,0,1,0
0.940784849,0.917384884,0.968463513,1,1,11,0,0,0,0,0,0,1,1,11,1,0,1,1,0,0,1,0
0.942233978,0.918317247,0.970206782,1,1,12,0,0,0,0,0,0,1,1,12,1,0,1,1,0,0,1,0
0.950920289,0.924899888,0.980081707,1,1,15,0,0,0,0,0,0,1,1,15,1,0,1,1,0,0,1,0
0.958240864,0.930130485,0.980081707,1,1,18,0,0,0,0,0,0,1,1,18,1,0,1,1,0,0,1,0
0.959936524,0.93123319,0.989233282,1,1,19,0,0,0,0,0,0,1,1,19,1,0,1,1,0,0,1,0
0.966914435,0.936299792,0.99839725,1,1,21,0,0,0,0,0,0,1,1,21,1,0,1,1,0,0,1,0
0.975478321,0.942601127,1.001000194,1,1,22,0,0,0,0,0,0,1,1,22,1,0,1,1,0,0,1,0
0.98425922,0.94889294,1.009709415,1,1,24,0,0,0,0,0,0,1,1,24,1,0,1,1,0,0,1,0
0.98425922,0.94889294,1.009709415,1,1,25,0,0,0,0,0,0,1,1,25,1,0,1,1,0,0,1,0
0.992930883,0.955373328,1.0160986,1,1,26,0,0,0,0,0,0,1,1,26,1,0,1,1,0,0,1,0
0.992930883,0.955373328,1.0160986,1,1,27,0,0,0,0,0,0,1,1,27,1,0,1,1,0,0,1,0
1.001385519,0.961588941,1.025975166,1,1,28,0,0,0,0,0,0,1,1,28,1,0,1,1,0,0,1,0
1.001385519,0.961588941,1.025975166,1,1,29,0,0,0,0,0,0,1,1,29,1,0,1,1,0,0,1,0
1.009947488,0.96770065,1.036434007,1,1,30,0,0,0,0,0,0,1,1,30,1,0,1,1,0,0,1,0
1.018618188,0.974341085,1.04514091,1,1,31,0,0,0,0,0,0,1,1,31,1,0,1,1,0,0,1,0
1.021166541,0.976077634,1.04514091,1,1,32,0,0,0,0,0,0,1,1,32,1,0,1,1,0,0,1,0
1.027396661,0.98063167,1.049787508,1,1,33,0,0,0,0,0,0,1,1,33,1,0,1,1,0,0,1,0
1.04484292,0.993250022,1.054448113,1,1,34,0,0,0,0,0,0,1,1,34,1,0,1,1,0,0,1,0
1.047541127,0.995253551,1.060827618,1,1,36,0,0,0,0,0,0,1,1,36,1,0,1,1,0,0,1,0
1.053186017,0.999407695,1.060827618,1,1,37,0,0,0,0,0,0,1,1,37,1,0,1,1,0,0,1,0
1.056222565,1.001488545,1.061993363,1,1,40,0,0,0,0,0,0,1,1,40,1,0,1,1,0,0,1,0
1.079296702,1.018257295,1.084067325,1,1,41,0,0,0,0,0,0,1,1,41,1,0,1,1,0,0,1,0
1.08259176,1.020613904,1.083735038,1,1,42,0,0,0,0,0,0,1,1,42,1,0,1,1,0,0,1,0
1.096628921,1.031071142,1.091746524,1,1,43,0,0,0,0,0,0,1,1,43,1,0,1,1,0,0,1,0
1.096628921,1.031071142,1.093355414,1,1,44,0,0,0,0,0,0,1,1,44,1,0,1,1,0,0,1,0
1.126750519,1.052864227,1.1160023,1,1,46,0,0,0,0,0,0,1,1,46,1,0,1,1,0,0,1,0
1.140059687,1.063002128,1.12992831,1,1,48,0,0,0,0,0,0,1,1,48,1,0,1,1,0,0,1,0
1.140059687,1.063002128,1.12992831,1,1,49,0,0,0,0,0,0,1,1,49,1,0,1,1,0,0,1,0
1.143992464,1.065961664,1.12992831,1,1,50,0,0,0,0,0,0,1,1,50,1,0,1,1,0,0,1,0
1.148613423,1.069308258,1.138631999,1,1,51,0,0,0,0,0,0,1,1,51,1,0,1,1,0,0,1,0
1.157384584,1.075727697,1.143817088,1,1,52,0,0,0,0,0,0,1,1,52,1,0,1,1,0,0,1,0
1.161782492,1.078886146,1.147337914,1,1,53,0,0,0,0,0,0,1,1,53,1,0,1,1,0,0,1,0
1.170677029,1.085309607,1.149090257,1,1,57,0,0,0,0,0,0,1,1,57,1,0,1,1,0,0,1,0
1.170677029,1.085309607,1.149090257,1,1,59,0,0,0,0,0,0,1,1,59,1,0,1,1,0,0,1,0
1.174816758,1.088338933,1.1490917,1,1,60,0,0,0,0,0,0,1,1,60,1,0,1,1,0,0,1,0
1.188133994,1.098203505,1.158374133,1,1,62,0,0,0,0,0,0,1,1,62,1,0,1,1,0,0,1,0
1.192137759,1.101081161,1.163850924,1,1,63,0,0,0,0,0,0,1,1,63,1,0,1,1,0,0,1,0
1.200905918,1.1073011,1.167658756,1,1,65,0,0,0,0,0,0,1,1,65,1,0,1,1,0,0,1,0
1.205808287,1.110886115,1.176942775,1,1,66,0,0,0,0,0,0,1,1,66,1,0,1,1,0,0,1,0
1.21459015,1.117413728,1.185652217,1,1,67,0,0,0,0,0,0,1,1,67,1,0,1,1,0,0,1,0
1.218223987,1.119796754,1.183334706,1,1,70,0,0,0,0,0,0,1,1,70,1,0,1,1,0,0,1,0
1.227099326,1.12605359,1.179884278,1,1,73,0,0,0,0,0,0,1,1,73,1,0,1,1,0,0,1,0
1.234454115,1.132403868,1.188461795,1,1,74,0,0,0,0,0,0,1,1,74,1,0,1,1,0,0,1,0
1.24278639,1.138404559,1.192622191,1,1,75,0,0,0,0,0,0,1,1,75,1,0,1,1,0,0,1,0
1.251334343,1.144442731,1.203643719,1,1,76,0,0,0,0,0,0,1,1,76,1,0,1,1,0,0,1,0
1.251334343,1.144442731,1.209049652,1,1,78,0,0,0,0,0,0,1,1,78,1,0,1,1,0,0,1,0
1.25966628,1.149754167,1.214670277,1,1,80,0,0,0,0,0,0,1,1,80,1,0,1,1,0,0,1,0
1.284548365,1.168084037,1.230217871,1,1,81,0,0,0,0,0,0,1,1,81,1,0,1,1,0,0,1,0
1.298418333,1.178773363,1.244262483,1,1,83,0,0,0,0,0,0,1,1,83,1,0,1,1,0,0,1,0
1.300879855,1.180498008,1.240522808,1,1,84,0,0,0,0,0,0,1,1,84,1,0,1,1,0,0,1,0
1.309642383,1.186545122,1.244264068,1,1,85,0,0,0,0,0,0,1,1,85,1,0,1,1,0,0,1,0
1.318295798,1.193063814,1.252381381,1,1,87,0,0,0,0,0,0,1,1,87,1,0,1,1,0,0,1,0
1.318295798,1.193063814,1.252381381,1,1,88,0,0,0,0,0,0,1,1,88,1,0,1,1,0,0,1,0
1.326948113,1.199252015,1.26166011,1,1,89,0,0,0,0,0,0,1,1,89,1,0,1,1,0,0,1,0
1.335383942,1.205232467,1.266303135,1,1,90,0,0,0,0,0,0,1,1,90,1,0,1,1,0,0,1,0
1.335383942,1.205232467,1.266303135,1,1,91,0,0,0,0,0,0,1,1,91,1,0,1,1,0,0,1,0
1.351289732,1.216456522,1.275390661,1,1,93,0,0,0,0,0,0,1,1,93,1,0,1,1,0,0,1,0
1.352796033,1.217579752,1.280214291,1,1,95,0,0,0,0,0,0,1,1,95,1,0,1,1,0,0,1,0
1.361555658,1.223936776,1.292536441,1,1,97,0,0,0,0,0,0,1,1,97,1,0,1,1,0,0,1,0
1.37020555,1.230133367,1.298188263,1,1,99,0,0,0,0,0,0,1,1,99,1,0,1,1,0,0,1,0
1.377661578,1.23595173,1.307460839,1,1,100,0,0,0,0,0,0,1,1,100,1,0,1,1,0,0,1,0
1.377661578,1.23595173,1.307460839,1,1,103,0,0,0,0,0,0,1,1,103,1,0,1,1,0,0,1,0
1.385985373,1.242127878,1.315571228,1,1,104,0,0,0,0,0,0,1,1,104,1,0,1,1,0,0,1,0
1.394417307,1.248313327,1.317896,1,1,108,0,0,0,0,0,0,1,1,108,1,0,1,1,0,0,1,0
1.394417307,1.248313327,1.315399605,1,1,109,0,0,0,0,0,0,1,1,109,1,0,1,1,0,0,1,0
1.40263158,1.254507721,1.321379067,1,1,111,0,0,0,0,0,0,1,1,111,1,0,1,1,0,0,1,0
1.411063242,1.260796463,1.328327189,1,1,112,0,0,0,0,0,0,1,1,112,1,0,1,1,0,0,1,0
1.419493122,1.266717118,1.336439549,1,1,113,0,0,0,0,0,0,1,1,113,1,0,1,1,0,0,1,0
1.427152565,1.272303171,1.339389406,1,1,114,0,0,0,0,0,0,1,1,114,1,0,1,1,0,0,1,0
1.427813939,1.272759955,1.346295081,1,1,116,0,0,0,0,0,0,1,1,116,1,0,1,1,0,0,1,0
1.436134287,1.27928392,1.356156558,1,1,117,0,0,0,0,0,0,1,1,117,1,0,1,1,0,0,1,0
1.453316468,1.291700233,1.365427044,1,1,119,0,0,0,0,0,0,1,1,119,1,0,1,1,0,0,1,0
1.461851865,1.297884546,1.374119546,1,1,121,0,0,0,0,0,0,1,1,121,1,0,1,1,0,0,1,0
1.470388142,1.303955546,1.378749256,1,1,122,0,0,0,0,0,0,1,1,122,1,0,1,1,0,0,1,0
1.470454897,1.306356421,1.382810707,1,1,125,0,0,0,0,0,0,1,1,125,1,0,1,1,0,0,1,0
1.470454897,1.306356421,1.379858612,1,1,126,0,0,0,0,0,0,1,1,126,1,0,1,1,0,0,1,0
1.470413088,1.306446494,1.381050239,1,1,127,0,0,0,0,0,0,1,1,127,1,0,1,1,0,0,1,0
1.470413088,1.306446494,1.378655828,1,1,129,0,0,0,0,0,0,1,1,129,1,0,1,1,0,0,1,0
1.470480533,1.306290756,1.383860524,1,1,130,0,0,0,0,0,0,1,1,130,1,0,1,1,0,0,1,0
1.470384203,1.306218412,1.383860524,1,1,131,0,0,0,0,0,0,1,1,131,1,0,1,1,0,0,1,0
1.470289072,1.306346175,1.38041801,1,1,134,0,0,0,0,0,0,1,1,134,1,0,1,1,0,0,1,0
1.470289072,1.306346175,1.377433322,1,1,135,0,0,0,0,0,0,1,1,135,1,0,1,1,0,0,1,0
1.470355846,1.306426352,1.381510804,1,1,136,0,0,0,0,0,0,1,1,136,1,0,1,1,0,0,1,0
1.470355846,1.306426352,1.379706944,1,1,138,0,0,0,0,0,0,1,1,138,1,0,1,1,0,0,1,0
1.470039359,1.306414607,1.379706944,1,1,139,0,0,0,0,0,0,1,1,139,1,0,1,1,0,0,1,0
1.469989103,1.306515527,1.386644169,1,1,142,0,0,0,0,0,0,1,1,142,1,0,1,1,0,0,1,0
1.469888197,1.306092176,1.386644169,1,1,143,0,0,0,0,0,0,1,1,143,1,0,1,1,0,0,1,0
1.470339084,1.305927886,1.390655308,1,1,146,0,0,0,0,0,0,1,1,146,1,0,1,1,0,0,1,0
1.470312615,1.30565617,1.397012903,1,1,147,0,0,0,0,0,0,1,1,147,1,0,1,1,0,0,1,0
1.470214519,1.305761767,1.392278844,1,1,148,0,0,0,0,0,0,1,1,148,1,0,1,1,0,0,1,0
1.470174152,1.305898973,1.389866651,1,1,149,0,0,0,0,0,0,1,1,149,1,0,1,1,0,0,1,0
1.470174152,1.305898973,1.387604039,1,1,151,0,0,0,0,0,0,1,1,151,1,0,1,1,0,0,1,0
1.470189438,1.305901375,1.387604039,1,1,152,0,0,0,0,0,0,1,1,152,1,0,1,1,0,0,1,0
1.470133108,1.305611401,1.379453833,1,1,153,0,0,0,0,0,0,1,1,153,1,0,1,1,0,0,1,0
1.470107356,1.305566461,1.374213881,1,1,154,0,0,0,0,0,0,1,1,154,1,0,1,1,0,0,1,0
1.470227058,1.305577572,1.378286673,1,1,156,0,0,0,0,0,0,1,1,156,1,0,1,1,0,0,1,0
1.470227058,1.305577572,1.375860286,1,1,157,0,0,0,0,0,0,1,1,157,1,0,1,1,0,0,1,0
1.470186037,1.305724788,1.375860286,1,1,158,0,0,0,0,0,0,1,1,158,1,0,1,1,0,0,1,0
1.470186037,1.305724788,1.37465479,1,1,159,0,0,0,0,0,0,1,1,159,1,0,1,1,0,0,1,0
1.470129844,1.304856036,1.37863915,1,1,161,0,0,0,0,0,0,1,1,161,1,0,1,1,0,0,1,0
1.470438128,1.305091759,1.376279842,1,1,162,0,0,0,0,0,0,1,1,162,1,0,1,1,0,0,1,0
1.470506481,1.305097023,1.372763448,1,1,164,0,0,0,0,0,0,1,1,164,1,0,1,1,0,0,1,0
1.470547328,1.305342274,1.367770504,1,1,165,0,0,0,0,0,0,1,1,165,1,0,1,1,0,0,1,0
1.470465371,1.304851123,1.382590702,1,1,167,0,0,0,0,0,0,1,1,167,1,0,1,1,0,0,1,0
1.470532207,1.305025288,1.380812266,1,1,169,0,0,0,0,0,0,1,1,169,1,0,1,1,0,0,1,0
1.470706844,1.30504964,1.384812039,1,1,170,0,0,0,0,0,0,1,1,170,1,0,1,1,0,0,1,0
1.470587959,1.304638144,1.382446312,1,1,171,0,0,0,0,0,0,1,1,171,1,0,1,1,0,0,1,0
1.470624244,1.304850122,1.376744506,1,1,174,0,0,0,0,0,0,1,1,174,1,0,1,1,0,0,1,0
1.470725382,1.304541115,1.377166791,1,1,175,0,0,0,0,0,0,1,1,175,1,0,1,1,0,0,1,0
1.470716992,1.304824163,1.373072632,1,1,177,0,0,0,0,0,0,1,1,177,1,0,1,1,0,0,1,0
1.47075213,1.304741588,1.373609745,1,1,178,0,0,0,0,0,0,1,1,178,1,0,1,1,0,0,1,0
1.470711197,1.304765463,1.372593512,1,1,179,0,0,0,0,0,0,1,1,179,1,0,1,1,0,0,1,0
1.470635135,1.304719675,1.378821027,1,1,180,0,0,0,0,0,0,1,1,180,1,0,1,1,0,0,1,0
1.470486441,1.304837438,1.384607195,1,1,183,0,0,0,0,0,0,1,1,183,1,0,1,1,0,0,1,0
1.470520048,1.304640818,1.38398041,1,1,185,0,0,0,0,0,0,1,1,185,1,0,1,1,0,0,1,0
1.470445533,1.30470912,1.38398041,1,1,186,0,0,0,0,0,0,1,1,186,1,0,1,1,0,0,1,0
1.470080638,1.304892649,1.385092159,1,1,187,0,0,0,0,0,0,1,1,187,1,0,1,1,0,0,1,0
1.470146839,1.305029616,1.385047122,1,1,189,0,0,0,0,0,0,1,1,189,1,0,1,1,0,0,1,0
1.469998193,1.304911045,1.385012142,1,1,191,0,0,0,0,0,0,1,1,191,1,0,1,1,0,0,1,0
1.46991724,1.305139396,1.393702349,1,1,192,0,0,0,0,0,0,1,1,192,1,0,1,1,0,0,1,0
1.469699578,1.305298297,1.394864221,1,1,195,0,0,0,0,0,0,1,1,195,1,0,1,1,0,0,1,0
1.469874922,1.305358179,1.391349118,1,1,196,0,0,0,0,0,0,1,1,196,1,0,1,1,0,0,1,0
1.470116481,1.30549048,1.388353904,1,1,197,0,0,0,0,0,0,1,1,197,1,0,1,1,0,0,1,0
1.470292495,1.306497431,1.389495538,1,1,198,0,0,0,0,0,0,1,1,198,1,0,1,1,0,0,1,0
1.470329147,1.306452486,1.389390112,1,1,199,0,0,0,0,0,0,1,1,199,1,0,1,1,0,0,1,0
1.470398256,1.306495565,1.392795476,1,1,200,0,0,0,0,0,0,1,1,200,1,0,1,1,0,0,1,0
1.470426981,1.306562626,1.390010376,1,1,201,0,0,0,0,0,0,1,1,201,1,0,1,1,0,0,1,0
1.470426981,1.306562626,1.390010376,1,1,202,0,0,0,0,0,0,1,1,202,1,0,1,1,0,0,1,0
1.470602304,1.306689779,1.395199413,1,1,203,0,0,0,0,0,0,1,1,203,1,0,1,1,0,0,1,0
1.470520645,1.306208309,1.405569699,1,1,205,0,0,0,0,0,0,1,1,205,1,0,1,1,0,0,1,0
1.470654467,1.306707208,1.398544417,1,1,206,0,0,0,0,0,0,1,1,206,1,0,1,1,0,0,1,0
1.470836469,1.307559462,1.39790594,1,1,207,0,0,0,0,0,0,1,1,207,1,0,1,1,0,0,1,0
1.47081441,1.307491838,1.397828739,1,1,208,0,0,0,0,0,0,1,1,208,1,0,1,1,0,0,1,0
1.47094757,1.307576403,1.38212979,1,1,210,0,0,0,0,0,0,1,1,210,1,0,1,1,0,0,1,0
1.471015174,1.308147576,1.384402537,1,1,211,0,0,0,0,0,0,1,1,211,1,0,1,1,0,0,1,0
1.47107013,1.308092243,1.382084963,1,1,212,0,0,0,0,0,0,1,1,212,1,0,1,1,0,0,1,0
1.471247807,1.308048975,1.389017208,1,1,213,0,0,0,0,0,0,1,1,213,1,0,1,1,0,0,1,0
1.471283557,1.307852327,1.394166333,1,1,214,0,0,0,0,0,0,1,1,214,1,0,1,1,0,0,1,0
1.471283557,1.307852327,1.38776629,1,1,215,0,0,0,0,0,0,1,1,215,1,0,1,1,0,0,1,0
1.471242114,1.308206008,1.38311863,1,1,217,0,0,0,0,0,0,1,1,217,1,0,1,1,0,0,1,0
1.470877618,1.308285864,1.380784909,1,1,219,0,0,0,0,0,0,1,1,219,1,0,1,1,0,0,1,0
1.470728515,1.306810586,1.383605481,1,1,220,0,0,0,0,0,0,1,1,220,1,0,1,1,0,0,1,0
1.470728515,1.306810586,1.383024134,1,1,221,0,0,0,0,0,0,1,1,221,1,0,1,1,0,0,1,0
1.470471062,1.306814854,1.381856684,1,1,222,0,0,0,0,0,0,1,1,222,1,0,1,1,0,0,1,0
1.470430347,1.306885698,1.381856684,1,1,223,0,0,0,0,0,0,1,1,223,1,0,1,1,0,0,1,0
1.470280603,1.307201099,1.373723072,1,1,226,0,0,0,0,0,0,1,1,226,1,0,1,1,0,0,1,0
1.470330965,1.307385332,1.377163215,1,1,228,0,0,0,0,0,0,1,1,228,1,0,1,1,0,0,1,0
1.470198534,1.307040282,1.373062702,1,1,229,0,0,0,0,0,0,1,1,229,1,0,1,1,0,0,1,0
1.469834169,1.307176851,1.373024857,1,1,230,0,0,0,0,0,0,1,1,230,1,0,1,1,0,0,1,0
1.469729411,1.307489968,1.372404334,1,1,231,0,0,0,0,0,0,1,1,231,1,0,1,1,0,0,1,0
1.4696445,1.307449559,1.372404334,1,1,231,0,0,0,0,0,0,1,1,231,1,0,1,1,0,0,1,0
1.469711507,1.307576182,1.37007781,1,1,231,0,0,0,0,0,0,1,1,231,1,0,1,1,0,0,1,0
